total_pages,text_blocks,unique_fonts,dominant_font,dominant_font_ratio,font_variance,unique_font_sizes,dominant_font_size,avg_font_size_x,multiple_fonts_per_page,rare_fonts_count,tampering_score_prelim,filename,label,tampering_type,doc_type,total_chars,char_count_std,avg_line_length,line_length_std,avg_word_length,word_length_std,avg_space_ratio,space_ratio_std,avg_font_size_y,font_size_std,avg_char_width,char_width_std,text_density,spacing_irregularity,font_size_variance,glyph_consistency_score,detection_score,prediction,predicted_label
1,19,2,Helvetica,0.5789473684210527,0.1052631578947368,3,12.0,11.473684210526317,0,0,0.4210526315789473,tampered/font_change/invoice_INVOICE_0046_tampered.pdf,tampered,font_change,invoice,759.0,0,38.578947368421055,15.452187000631756,6.513888888888889,9.4824297395463,0.3570487483530962,0,11.473684210526317,0.5954583420518295,38.94736842105263,15.706095646060904,0.759,0,0.0518525528162828,0.9740737235918584,0.26300208951062504,0,genuine
1,19,1,Helvetica,1.0,0.0526315789473684,1,10.0,10.0,0,0,0.0,tampered/character_replace/invoice_INVOICE_0046_tampered.pdf,tampered,character_replace,invoice,761.0,0,38.68421052631579,15.546374197623082,6.541666666666667,9.491132557404423,0.3561103810775295,0,10.0,0.0,39.05263157894737,15.796314307659593,0.761,0,0.0,1.0,0.0,0,genuine
1,19,1,Helvetica,1.0,0.0526315789473684,1,10.0,10.0,0,0,0.0,tampered/spacing_alter/invoice_INVOICE_0046_tampered.pdf,tampered,spacing_alter,invoice,788.0,0,40.10526315789474,16.86133770319764,5.0978260869565215,8.61628864748105,0.3807106598984771,0,10.0,0.0,40.47368421052632,17.061401253776967,0.788,0,0.0,1.0,0.0,0,genuine
1,19,3,Courier,0.3684210526315789,0.1578947368421052,1,10.0,10.0,1,0,0.631578947368421,tampered/embedding_mismatch/invoice_INVOICE_0046_tampered.pdf,tampered,embedding_mismatch,invoice,759.0,0,38.578947368421055,15.452187000631756,6.513888888888889,9.4824297395463,0.3570487483530962,0,10.0,0.0,38.94736842105263,15.706095646060904,0.759,0,0.0,1.0,0.3789473684210526,1,tampered
1,18,1,Helvetica,1.0,0.0555555555555555,1,10.0,10.0,0,0,0.0,genuine/bank_statement_BANK_STATEMENT_0047_genuine.pdf,genuine,none,bank_statement,530.0,0,28.444444444444443,8.015417243053971,7.03030303030303,6.36031659439213,0.090566037735849,0,10.0,0.0,28.444444444444443,8.015417243053971,0.53,0,0.0,1.0,0.0,0,genuine
1,18,2,Times-Bold,0.6666666666666666,0.1111111111111111,3,11.0,11.22222222222222,0,0,0.3333333333333333,tampered/font_change/bank_statement_BANK_STATEMENT_0047_tampered.pdf,tampered,font_change,bank_statement,530.0,0,28.444444444444443,8.015417243053971,7.03030303030303,6.36031659439213,0.090566037735849,0,11.22222222222222,0.5328701692569687,28.444444444444443,8.015417243053971,0.53,0,0.0474412060867812,0.9762793969566094,0.20948824121735624,0,genuine
1,18,1,Helvetica,1.0,0.0555555555555555,1,10.0,10.0,0,0,0.0,tampered/character_replace/bank_statement_BANK_STATEMENT_0047_tampered.pdf,tampered,character_replace,bank_statement,542.0,0,29.11111111111111,8.068380595392037,7.212121212121212,6.432670286561457,0.088560885608856,0,10.0,0.0,29.11111111111111,8.068380595392037,0.542,0,0.0,1.0,0.0,0,genuine
1,18,1,Helvetica,1.0,0.0555555555555555,1,10.0,10.0,0,0,0.0,tampered/spacing_alter/bank_statement_BANK_STATEMENT_0047_tampered.pdf,tampered,spacing_alter,bank_statement,566.0,0,30.444444444444443,8.254441378381447,4.549019607843137,5.675242848704573,0.1484098939929328,0,10.0,0.0,30.444444444444443,8.254441378381447,0.566,0,0.0,1.0,0.0,0,genuine
1,18,3,Times-Roman,0.3888888888888889,0.1666666666666666,1,10.0,10.0,1,0,0.6111111111111112,tampered/embedding_mismatch/bank_statement_BANK_STATEMENT_0047_tampered.pdf,tampered,embedding_mismatch,bank_statement,530.0,0,28.444444444444443,8.015417243053971,7.03030303030303,6.36031659439213,0.090566037735849,0,10.0,0.0,28.444444444444443,8.015417243053971,0.53,0,0.0,1.0,0.3666666666666667,1,tampered
1,17,1,Helvetica,1.0,0.0588235294117647,1,10.0,10.0,0,0,0.0,genuine/invoice_INVOICE_0048_genuine.pdf,genuine,none,invoice,663.0,0,37.588235294117645,15.076506162313724,7.305084745762712,10.26472359182394,0.3242835595776772,0,10.0,0.0,38.0,15.392893700360183,0.663,0,0.0,1.0,0.0,0,genuine
1,17,2,Helvetica,0.6470588235294118,0.1176470588235294,3,12.0,11.529411764705882,0,0,0.3529411764705882,tampered/font_change/invoice_INVOICE_0048_tampered.pdf,tampered,font_change,invoice,663.0,0,37.588235294117645,15.076506162313724,7.305084745762712,10.26472359182394,0.3242835595776772,0,11.529411764705882,0.6056253024110001,38.0,15.392893700360183,0.663,0,0.0524832040627364,0.9737583979686318,0.22226134669490016,0,genuine
1,17,1,Helvetica,1.0,0.0588235294117647,1,10.0,10.0,0,0,0.0,tampered/character_replace/invoice_INVOICE_0048_tampered.pdf,tampered,character_replace,invoice,664.0,0,37.64705882352941,15.134460780423822,7.322033898305085,10.26833321672502,0.3237951807228915,0,10.0,0.0,38.05882352941177,15.448093688734444,0.664,0,0.0,1.0,0.0,0,genuine
1,17,1,Helvetica,1.0,0.0588235294117647,1,10.0,10.0,0,0,0.0,tampered/spacing_alter/invoice_INVOICE_0048_tampered.pdf,tampered,spacing_alter,invoice,680.0,0,38.588235294117645,16.095519374802315,6.1571428571428575,9.653475635061946,0.3411764705882353,0,10.0,0.0,39.0,16.36711193036745,0.68,0,0.0,1.0,0.0,0,genuine
1,17,3,Courier,0.4117647058823529,0.1764705882352941,1,10.0,10.0,1,0,0.5882352941176471,tampered/embedding_mismatch/invoice_INVOICE_0048_tampered.pdf,tampered,embedding_mismatch,invoice,663.0,0,37.588235294117645,15.076506162313724,7.305084745762712,10.26472359182394,0.3242835595776772,0,10.0,0.0,38.0,15.392893700360183,0.663,0,0.0,1.0,0.35294117647058826,1,tampered
1,18,1,Helvetica,1.0,0.0555555555555555,1,10.0,10.0,0,0,0.0,genuine/invoice_INVOICE_0049_genuine.pdf,genuine,none,invoice,706.0,0,37.833333333333336,15.532224567009068,6.876923076923077,9.870714559603057,0.3413597733711048,0,10.0,0.0,38.22222222222222,15.816853021577105,0.706,0,0.0,1.0,0.0,0,genuine
1,18,2,Helvetica,0.6111111111111112,0.1111111111111111,3,12.0,11.5,0,0,0.3888888888888888,tampered/font_change/invoice_INVOICE_0049_tampered.pdf,tampered,font_change,invoice,706.0,0,37.833333333333336,15.532224567009068,6.876923076923077,9.870714559603057,0.3413597733711048,0,11.5,0.6009252125773316,38.22222222222222,15.816853021577105,0.706,0,0.0522089672091513,0.9738955163954244,0.2437751267751635,0,genuine
1,18,1,Helvetica,1.0,0.0555555555555555,1,10.0,10.0,0,0,0.0,tampered/character_replace/invoice_INVOICE_0049_tampered.pdf,tampered,character_replace,invoice,708.0,0,37.94444444444444,15.636397077979534,6.907692307692308,9.878839976937618,0.3403954802259887,0,10.0,0.0,38.333333333333336,15.91644851508443,0.708,0,0.0,1.0,0.0,0,genuine
1,18,1,Helvetica,1.0,0.0555555555555555,1,10.0,10.0,0,0,0.0,tampered/spacing_alter/invoice_INVOICE_0049_tampered.pdf,tampered,spacing_alter,invoice,731.0,0,39.22222222222222,16.883771154427016,5.385542168674699,8.99642676764343,0.3638850889192886,0,10.0,0.0,39.61111111111112,17.114447726633024,0.731,0,0.0,1.0,0.0,0,genuine
1,18,3,Helvetica,0.3888888888888889,0.1666666666666666,1,10.0,10.0,1,0,0.6111111111111112,tampered/embedding_mismatch/invoice_INVOICE_0049_tampered.pdf,tampered,embedding_mismatch,invoice,706.0,0,37.833333333333336,15.532224567009068,6.876923076923077,9.870714559603057,0.3413597733711048,0,10.0,0.0,38.22222222222222,15.816853021577105,0.706,0,0.0,1.0,0.3666666666666667,1,tampered
1,13,1,Helvetica,1.0,0.0769230769230769,1,10.0,10.0,0,0,0.0,genuine/academic_certificate_ACADEMIC_CERTIFICATE_0050_genuine.pdf,genuine,none,academic_certificate,346.0,0,25.615384615384617,13.000227581075777,7.238095238095238,7.495425664743238,0.0838150289017341,0,10.0,0.0,25.615384615384617,13.000227581075777,0.346,0,0.0,1.0,0.0,0,genuine
1,13,1,Helvetica,1.0,0.0769230769230769,1,12.0,12.0,0,0,0.0,tampered/font_change/academic_certificate_ACADEMIC_CERTIFICATE_0050_tampered.pdf,tampered,font_change,academic_certificate,346.0,0,25.615384615384617,13.000227581075777,7.238095238095238,7.495425664743238,0.0838150289017341,0,12.0,0.0,25.615384615384617,13.000227581075777,0.346,0,0.0,1.0,0.0,0,genuine
1,13,1,Helvetica,1.0,0.0769230769230769,1,10.0,10.0,0,0,0.0,tampered/character_replace/academic_certificate_ACADEMIC_CERTIFICATE_0050_tampered.pdf,tampered,character_replace,academic_certificate,346.0,0,25.615384615384617,13.000227581075777,7.238095238095238,7.495425664743238,0.0838150289017341,0,10.0,0.0,25.615384615384617,13.000227581075777,0.346,0,0.0,1.0,0.0,0,genuine
1,13,1,Helvetica,1.0,0.0769230769230769,1,10.0,10.0,0,0,0.0,tampered/spacing_alter/academic_certificate_ACADEMIC_CERTIFICATE_0050_tampered.pdf,tampered,spacing_alter,academic_certificate,346.0,0,25.615384615384617,13.000227581075777,7.238095238095238,7.495425664743238,0.0838150289017341,0,10.0,0.0,25.615384615384617,13.000227581075777,0.346,0,0.0,1.0,0.0,0,genuine
1,13,3,Times-Roman,0.4615384615384615,0.2307692307692307,1,10.0,10.0,1,0,0.5384615384615384,tampered/embedding_mismatch/academic_certificate_ACADEMIC_CERTIFICATE_0050_tampered.pdf,tampered,embedding_mismatch,academic_certificate,346.0,0,25.615384615384617,13.000227581075777,7.238095238095238,7.495425664743238,0.0838150289017341,0,10.0,0.0,25.615384615384617,13.000227581075777,0.346,0,0.0,1.0,0.32307692307692304,1,tampered
1,15,1,Helvetica,1.0,0.0666666666666666,1,10.0,10.0,0,0,0.0,genuine/vehicle_registration_VEHICLE_REGISTRATION_0051_genuine.pdf,genuine,none,vehicle_registration,405.0,0,26.0,9.259229629582222,7.804347826086956,6.79392172465625,0.0765432098765432,0,10.0,0.0,26.0,9.259229629582222,0.405,0,0.0,1.0,0.0,0,genuine
1,15,1,Helvetica,1.0,0.0666666666666666,1,12.0,12.0,0,0,0.0,tampered/font_change/vehicle_registration_VEHICLE_REGISTRATION_0051_tampered.pdf,tampered,font_change,vehicle_registration,405.0,0,26.0,9.259229629582222,7.804347826086956,6.79392172465625,0.0765432098765432,0,12.0,0.0,26.0,9.259229629582222,0.405,0,0.0,1.0,0.0,0,genuine
1,15,1,Helvetica,1.0,0.0666666666666666,1,10.0,10.0,0,0,0.0,tampered/character_replace/vehicle_registration_VEHICLE_REGISTRATION_0051_tampered.pdf,tampered,character_replace,vehicle_registration,405.0,0,26.0,9.259229629582222,7.804347826086956,6.79392172465625,0.0765432098765432,0,10.0,0.0,26.0,9.259229629582222,0.405,0,0.0,1.0,0.0,0,genuine
1,15,1,Helvetica,1.0,0.0666666666666666,1,10.0,10.0,0,0,0.0,tampered/spacing_alter/vehicle_registration_VEHICLE_REGISTRATION_0051_tampered.pdf,tampered,spacing_alter,vehicle_registration,405.0,0,26.0,9.259229629582222,7.804347826086956,6.79392172465625,0.0765432098765432,0,10.0,0.0,26.0,9.259229629582222,0.405,0,0.0,1.0,0.0,0,genuine
1,15,3,Times-Roman,0.3333333333333333,0.2,1,10.0,10.0,1,0,0.6666666666666667,tampered/embedding_mismatch/vehicle_registration_VEHICLE_REGISTRATION_0051_tampered.pdf,tampered,embedding_mismatch,vehicle_registration,405.0,0,26.0,9.259229629582222,7.804347826086956,6.79392172465625,0.0765432098765432,0,10.0,0.0,26.0,9.259229629582222,0.405,0,0.0,1.0,0.4,1,tampered
1,13,1,Helvetica,1.0,0.0769230769230769,1,10.0,10.0,0,0,0.0,genuine/academic_certificate_ACADEMIC_CERTIFICATE_0052_genuine.pdf,genuine,none,academic_certificate,342.0,0,25.307692307692307,12.572158589424218,7.142857142857143,7.456449520769407,0.0847953216374269,0,10.0,0.0,25.307692307692307,12.572158589424218,0.342,0,0.0,1.0,0.0,0,genuine
1,13,1,Helvetica,1.0,0.0769230769230769,1,12.0,12.0,0,0,0.0,tampered/font_change/academic_certificate_ACADEMIC_CERTIFICATE_0052_tampered.pdf,tampered,font_change,academic_certificate,342.0,0,25.307692307692307,12.572158589424218,7.142857142857143,7.456449520769407,0.0847953216374269,0,12.0,0.0,25.307692307692307,12.572158589424218,0.342,0,0.0,1.0,0.0,0,genuine
1,13,1,Helvetica,1.0,0.0769230769230769,1,10.0,10.0,0,0,0.0,tampered/character_replace/academic_certificate_ACADEMIC_CERTIFICATE_0052_tampered.pdf,tampered,character_replace,academic_certificate,342.0,0,25.307692307692307,12.572158589424218,7.142857142857143,7.456449520769407,0.0847953216374269,0,10.0,0.0,25.307692307692307,12.572158589424218,0.342,0,0.0,1.0,0.0,0,genuine
1,13,1,Helvetica,1.0,0.0769230769230769,1,10.0,10.0,0,0,0.0,tampered/spacing_alter/academic_certificate_ACADEMIC_CERTIFICATE_0052_tampered.pdf,tampered,spacing_alter,academic_certificate,342.0,0,25.307692307692307,12.572158589424218,7.142857142857143,7.456449520769407,0.0847953216374269,0,10.0,0.0,25.307692307692307,12.572158589424218,0.342,0,0.0,1.0,0.0,0,genuine
1,13,3,Times-Roman,0.4615384615384615,0.2307692307692307,1,10.0,10.0,1,0,0.5384615384615384,tampered/embedding_mismatch/academic_certificate_ACADEMIC_CERTIFICATE_0052_tampered.pdf,tampered,embedding_mismatch,academic_certificate,342.0,0,25.307692307692307,12.572158589424218,7.142857142857143,7.456449520769407,0.0847953216374269,0,10.0,0.0,25.307692307692307,12.572158589424218,0.342,0,0.0,1.0,0.32307692307692304,1,tampered
1,17,1,Helvetica,1.0,0.0588235294117647,1,10.0,10.0,0,0,0.0,genuine/invoice_INVOICE_0053_genuine.pdf,genuine,none,invoice,655.0,0,37.11764705882353,15.518043967630549,7.379310344827586,10.315417965368043,0.3206106870229007,0,10.0,0.0,37.52941176470589,15.83784613646106,0.655,0,0.0,1.0,0.0,0,genuine
1,17,2,Helvetica,0.6470588235294118,0.1176470588235294,3,12.0,11.529411764705882,0,0,0.3529411764705882,tampered/font_change/invoice_INVOICE_0053_tampered.pdf,tampered,font_change,invoice,655.0,0,37.11764705882353,15.518043967630549,7.379310344827586,10.315417965368043,0.3206106870229007,0,11.529411764705882,0.6056253024110001,37.52941176470589,15.83784613646106,0.655,0,0.0524832040627364,0.9737583979686318,0.22226134669490016,0,genuine
1,17,1,Helvetica,1.0,0.0588235294117647,1,10.0,10.0,0,0,0.0,tampered/character_replace/invoice_INVOICE_0053_tampered.pdf,tampered,character_replace,invoice,657.0,0,37.23529411764706,15.633784727745706,7.413793103448276,10.322447054772097,0.319634703196347,0,10.0,0.0,37.64705882352941,15.9482293926707,0.657,0,0.0,1.0,0.0,0,genuine
1,17,1,Helvetica,1.0,0.0588235294117647,1,10.0,10.0,0,0,0.0,tampered/spacing_alter/invoice_INVOICE_0053_tampered.pdf,tampered,spacing_alter,invoice,676.0,0,38.35294117647059,16.78914627150385,5.783783783783784,9.442958581083651,0.3417159763313609,0,10.0,0.0,38.76470588235294,17.055374904961454,0.676,0,0.0,1.0,0.0,0,genuine
1,17,3,Courier,0.4117647058823529,0.1764705882352941,1,10.0,10.0,1,0,0.5882352941176471,tampered/embedding_mismatch/invoice_INVOICE_0053_tampered.pdf,tampered,embedding_mismatch,invoice,655.0,0,37.11764705882353,15.518043967630549,7.379310344827586,10.315417965368043,0.3206106870229007,0,10.0,0.0,37.52941176470589,15.83784613646106,0.655,0,0.0,1.0,0.35294117647058826,1,tampered
1,13,1,Helvetica,1.0,0.0769230769230769,1,10.0,10.0,0,0,0.0,genuine/academic_certificate_ACADEMIC_CERTIFICATE_0054_genuine.pdf,genuine,none,academic_certificate,353.0,0,26.153846153846157,13.59211396840747,7.404761904761905,7.527914793207137,0.0821529745042493,0,10.0,0.0,26.153846153846157,13.59211396840747,0.353,0,0.0,1.0,0.0,0,genuine
1,13,1,Helvetica,1.0,0.0769230769230769,1,12.0,12.0,0,0,0.0,tampered/font_change/academic_certificate_ACADEMIC_CERTIFICATE_0054_tampered.pdf,tampered,font_change,academic_certificate,353.0,0,26.153846153846157,13.59211396840747,7.404761904761905,7.527914793207137,0.0821529745042493,0,12.0,0.0,26.153846153846157,13.59211396840747,0.353,0,0.0,1.0,0.0,0,genuine
1,13,1,Helvetica,1.0,0.0769230769230769,1,10.0,10.0,0,0,0.0,tampered/character_replace/academic_certificate_ACADEMIC_CERTIFICATE_0054_tampered.pdf,tampered,character_replace,academic_certificate,353.0,0,26.153846153846157,13.59211396840747,7.404761904761905,7.527914793207137,0.0821529745042493,0,10.0,0.0,26.153846153846157,13.59211396840747,0.353,0,0.0,1.0,0.0,0,genuine
1,13,1,Helvetica,1.0,0.0769230769230769,1,10.0,10.0,0,0,0.0,tampered/spacing_alter/academic_certificate_ACADEMIC_CERTIFICATE_0054_tampered.pdf,tampered,spacing_alter,academic_certificate,353.0,0,26.153846153846157,13.59211396840747,7.404761904761905,7.527914793207137,0.0821529745042493,0,10.0,0.0,26.153846153846157,13.59211396840747,0.353,0,0.0,1.0,0.0,0,genuine
1,13,3,Times-Roman,0.4615384615384615,0.2307692307692307,1,10.0,10.0,1,0,0.5384615384615384,tampered/embedding_mismatch/academic_certificate_ACADEMIC_CERTIFICATE_0054_tampered.pdf,tampered,embedding_mismatch,academic_certificate,353.0,0,26.153846153846157,13.59211396840747,7.404761904761905,7.527914793207137,0.0821529745042493,0,10.0,0.0,26.153846153846157,13.59211396840747,0.353,0,0.0,1.0,0.32307692307692304,1,tampered
1,15,1,Helvetica,1.0,0.0666666666666666,1,10.0,10.0,0,0,0.0,genuine/vehicle_registration_VEHICLE_REGISTRATION_0055_genuine.pdf,genuine,none,vehicle_registration,404.0,0,25.933333333333334,9.255388820693716,7.782608695652174,6.807646096017332,0.0767326732673267,0,10.0,0.0,25.933333333333334,9.255388820693716,0.404,0,0.0,1.0,0.0,0,genuine
1,15,1,Helvetica,1.0,0.0666666666666666,1,12.0,12.0,0,0,0.0,tampered/font_change/vehicle_registration_VEHICLE_REGISTRATION_0055_tampered.pdf,tampered,font_change,vehicle_registration,404.0,0,25.933333333333334,9.255388820693716,7.782608695652174,6.807646096017332,0.0767326732673267,0,12.0,0.0,25.933333333333334,9.255388820693716,0.404,0,0.0,1.0,0.0,0,genuine
1,15,1,Helvetica,1.0,0.0666666666666666,1,10.0,10.0,0,0,0.0,tampered/character_replace/vehicle_registration_VEHICLE_REGISTRATION_0055_tampered.pdf,tampered,character_replace,vehicle_registration,404.0,0,25.933333333333334,9.255388820693716,7.782608695652174,6.807646096017332,0.0767326732673267,0,10.0,0.0,25.933333333333334,9.255388820693716,0.404,0,0.0,1.0,0.0,0,genuine
1,15,1,Helvetica,1.0,0.0666666666666666,1,10.0,10.0,0,0,0.0,tampered/spacing_alter/vehicle_registration_VEHICLE_REGISTRATION_0055_tampered.pdf,tampered,spacing_alter,vehicle_registration,404.0,0,25.933333333333334,9.255388820693716,7.782608695652174,6.807646096017332,0.0767326732673267,0,10.0,0.0,25.933333333333334,9.255388820693716,0.404,0,0.0,1.0,0.0,0,genuine
1,15,3,Times-Roman,0.3333333333333333,0.2,1,10.0,10.0,1,0,0.6666666666666667,tampered/embedding_mismatch/vehicle_registration_VEHICLE_REGISTRATION_0055_tampered.pdf,tampered,embedding_mismatch,vehicle_registration,404.0,0,25.933333333333334,9.255388820693716,7.782608695652174,6.807646096017332,0.0767326732673267,0,10.0,0.0,25.933333333333334,9.255388820693716,0.404,0,0.0,1.0,0.4,1,tampered
1,21,1,Helvetica,1.0,0.0476190476190476,1,10.0,10.0,0,0,0.0,genuine/legal_contract_LEGAL_CONTRACT_0056_genuine.pdf,genuine,none,legal_contract,640.0,0,29.476190476190474,11.65626358339685,7.10126582278481,6.261384440086188,0.090625,0,10.0,0.0,29.476190476190474,11.65626358339685,0.64,0,0.0,1.0,0.0,0,genuine
1,21,2,Helvetica,0.9523809523809524,0.0952380952380952,3,10.0,10.714285714285714,0,0,0.0476190476190476,tampered/font_change/legal_contract_LEGAL_CONTRACT_0056_tampered.pdf,tampered,font_change,legal_contract,640.0,0,29.476190476190474,11.65626358339685,7.10126582278481,6.261384440086188,0.090625,0,10.714285714285714,0.9331389496316868,29.476190476190474,11.65626358339685,0.64,0,0.0870117576584762,0.956494121170762,0.04597378010312374,0,genuine
1,21,1,Helvetica,1.0,0.0476190476190476,1,10.0,10.0,0,0,0.0,tampered/character_replace/legal_contract_LEGAL_CONTRACT_0056_tampered.pdf,tampered,character_replace,legal_contract,642.0,0,29.571428571428573,11.643806563685134,7.1265822784810124,6.28110908655106,0.0903426791277258,0,10.0,0.0,29.571428571428573,11.643806563685134,0.642,0,0.0,1.0,0.0,0,genuine
1,21,1,Helvetica,1.0,0.0476190476190476,1,10.0,10.0,0,0,0.0,tampered/spacing_alter/legal_contract_LEGAL_CONTRACT_0056_tampered.pdf,tampered,spacing_alter,legal_contract,643.0,0,29.61904761904762,11.643417067069803,6.841463414634147,6.216558361217049,0.0948678071539657,0,10.0,0.0,29.61904761904762,11.643417067069803,0.643,0,0.0,1.0,0.0,0,genuine
1,21,3,Times-Roman,0.3809523809523809,0.1428571428571428,1,10.0,10.0,1,0,0.6190476190476191,tampered/embedding_mismatch/legal_contract_LEGAL_CONTRACT_0056_tampered.pdf,tampered,embedding_mismatch,legal_contract,640.0,0,29.476190476190474,11.65626358339685,7.10126582278481,6.261384440086188,0.090625,0,10.0,0.0,29.476190476190474,11.65626358339685,0.64,0,0.0,1.0,0.37142857142857144,1,tampered
1,21,1,Helvetica,1.0,0.0476190476190476,1,10.0,10.0,0,0,0.0,genuine/legal_contract_LEGAL_CONTRACT_0057_genuine.pdf,genuine,none,legal_contract,623.0,0,28.666666666666668,11.205157542647742,6.886075949367089,6.243958785152844,0.0930979133226324,0,10.0,0.0,28.666666666666668,11.205157542647742,0.623,0,0.0,1.0,0.0,0,genuine
1,21,2,Helvetica,0.9523809523809524,0.0952380952380952,3,10.0,10.714285714285714,0,0,0.0476190476190476,tampered/font_change/legal_contract_LEGAL_CONTRACT_0057_tampered.pdf,tampered,font_change,legal_contract,623.0,0,28.666666666666668,11.205157542647742,6.886075949367089,6.243958785152844,0.0930979133226324,0,10.714285714285714,0.9331389496316868,28.666666666666668,11.205157542647742,0.623,0,0.0870117576584762,0.956494121170762,0.04597378010312374,0,genuine
1,21,1,Helvetica,1.0,0.0476190476190476,1,10.0,10.0,0,0,0.0,tampered/character_replace/legal_contract_LEGAL_CONTRACT_0057_tampered.pdf,tampered,character_replace,legal_contract,625.0,0,28.761904761904763,11.19908483465443,6.911392405063292,6.264607988620003,0.0928,0,10.0,0.0,28.761904761904763,11.19908483465443,0.625,0,0.0,1.0,0.0,0,genuine
1,21,1,Helvetica,1.0,0.0476190476190476,1,10.0,10.0,0,0,0.0,tampered/spacing_alter/legal_contract_LEGAL_CONTRACT_0057_tampered.pdf,tampered,spacing_alter,legal_contract,626.0,0,28.80952380952381,11.202121600155538,6.634146341463414,6.191087605153212,0.097444089456869,0,10.0,0.0,28.80952380952381,11.202121600155538,0.626,0,0.0,1.0,0.0,0,genuine
1,21,3,Times-Roman,0.3809523809523809,0.1428571428571428,1,10.0,10.0,1,0,0.6190476190476191,tampered/embedding_mismatch/legal_contract_LEGAL_CONTRACT_0057_tampered.pdf,tampered,embedding_mismatch,legal_contract,623.0,0,28.666666666666668,11.205157542647742,6.886075949367089,6.243958785152844,0.0930979133226324,0,10.0,0.0,28.666666666666668,11.205157542647742,0.623,0,0.0,1.0,0.37142857142857144,1,tampered
1,18,1,Helvetica,1.0,0.0555555555555555,1,10.0,10.0,0,0,0.0,genuine/bank_statement_BANK_STATEMENT_0058_genuine.pdf,genuine,none,bank_statement,535.0,0,28.72222222222222,8.122708603768105,7.106060606060606,6.370216655558203,0.0897196261682242,0,10.0,0.0,28.72222222222222,8.122708603768105,0.535,0,0.0,1.0,0.0,0,genuine
1,18,2,Times-Bold,0.6666666666666666,0.1111111111111111,3,11.0,11.22222222222222,0,0,0.3333333333333333,tampered/font_change/bank_statement_BANK_STATEMENT_0058_tampered.pdf,tampered,font_change,bank_statement,535.0,0,28.72222222222222,8.122708603768105,7.106060606060606,6.370216655558203,0.0897196261682242,0,11.22222222222222,0.5328701692569687,28.72222222222222,8.122708603768105,0.535,0,0.0474412060867812,0.9762793969566094,0.20948824121735624,0,genuine
1,18,1,Helvetica,1.0,0.0555555555555555,1,10.0,10.0,0,0,0.0,tampered/character_replace/bank_statement_BANK_STATEMENT_0058_tampered.pdf,tampered,character_replace,bank_statement,550.0,0,29.55555555555556,8.274607894182607,7.333333333333333,6.4345971438809135,0.0872727272727272,0,10.0,0.0,29.55555555555556,8.274607894182607,0.55,0,0.0,1.0,0.0,0,genuine
1,18,1,Helvetica,1.0,0.0555555555555555,1,10.0,10.0,0,0,0.0,tampered/spacing_alter/bank_statement_BANK_STATEMENT_0058_tampered.pdf,tampered,spacing_alter,bank_statement,565.0,0,30.38888888888889,8.17271129286623,4.885416666666667,5.839645022863597,0.1380530973451327,0,10.0,0.0,30.38888888888889,8.17271129286623,0.565,0,0.0,1.0,0.0,0,genuine
1,18,3,Times-Roman,0.3888888888888889,0.1666666666666666,1,10.0,10.0,1,0,0.6111111111111112,tampered/embedding_mismatch/bank_statement_BANK_STATEMENT_0058_tampered.pdf,tampered,embedding_mismatch,bank_statement,535.0,0,28.72222222222222,8.122708603768105,7.106060606060606,6.370216655558203,0.0897196261682242,0,10.0,0.0,28.72222222222222,8.122708603768105,0.535,0,0.0,1.0,0.3666666666666667,1,tampered
1,21,1,Helvetica,1.0,0.0476190476190476,1,10.0,10.0,0,0,0.0,genuine/invoice_INVOICE_0059_genuine.pdf,genuine,none,invoice,874.0,0,40.285714285714285,14.742691028964495,6.397590361445783,8.954960608224185,0.3684210526315789,0,10.0,0.0,40.61904761904762,14.945858449993972,0.874,0,0.0,1.0,0.0,0,genuine
1,21,2,Helvetica,0.5238095238095238,0.0952380952380952,3,12.0,11.428571428571429,0,0,0.4761904761904761,tampered/font_change/invoice_INVOICE_0059_tampered.pdf,tampered,font_change,invoice,874.0,0,40.285714285714285,14.742691028964495,6.397590361445783,8.954960608224185,0.3684210526315789,0,11.428571428571429,0.5832118435198043,40.61904761904762,14.945858449993972,0.874,0,0.0509864231876936,0.9745067884061532,0.29591157035182436,0,genuine
1,21,1,Helvetica,1.0,0.0476190476190476,1,10.0,10.0,0,0,0.0,tampered/character_replace/invoice_INVOICE_0059_tampered.pdf,tampered,character_replace,invoice,879.0,0,40.523809523809526,14.936752524016686,6.457831325301205,8.975604426161077,0.366325369738339,0,10.0,0.0,40.85714285714285,15.132071630703267,0.879,0,0.0,1.0,0.0,0,genuine
1,21,1,Helvetica,1.0,0.0476190476190476,1,10.0,10.0,0,0,0.0,tampered/spacing_alter/invoice_INVOICE_0059_tampered.pdf,tampered,spacing_alter,invoice,917.0,0,42.333333333333336,16.48472116070004,4.577586206896552,7.835761149645418,0.3980370774263904,0,10.0,0.0,42.66666666666666,16.62566384878205,0.917,0,0.0,1.0,0.0,0,genuine
1,21,3,Helvetica,0.3809523809523809,0.1428571428571428,1,10.0,10.0,1,0,0.6190476190476191,tampered/embedding_mismatch/invoice_INVOICE_0059_tampered.pdf,tampered,embedding_mismatch,invoice,874.0,0,40.285714285714285,14.742691028964495,6.397590361445783,8.954960608224185,0.3684210526315789,0,10.0,0.0,40.61904761904762,14.945858449993972,0.874,0,0.0,1.0,0.37142857142857144,1,tampered
