filename,label,tampering_type,doc_type,doc_id
genuine/bank_statement_BANK_STATEMENT_0081_genuine.pdf,genuine,none,bank_statement,BANK_STATEMENT_0081
tampered/font_change/bank_statement_BANK_STATEMENT_0081_tampered.pdf,tampered,font_change,bank_statement,BANK_STATEMENT_0081
tampered/character_replace/bank_statement_BANK_STATEMENT_0081_tampered.pdf,tampered,character_replace,bank_statement,BANK_STATEMENT_0081
tampered/spacing_alter/bank_statement_BANK_STATEMENT_0081_tampered.pdf,tampered,spacing_alter,bank_statement,BANK_STATEMENT_0081
tampered/embedding_mismatch/bank_statement_BANK_STATEMENT_0081_tampered.pdf,tampered,embedding_mismatch,bank_statement,BANK_STATEMENT_0081
genuine/bank_statement_BANK_STATEMENT_0082_genuine.pdf,genuine,none,bank_statement,BANK_STATEMENT_0082
tampered/font_change/bank_statement_BANK_STATEMENT_0082_tampered.pdf,tampered,font_change,bank_statement,BANK_STATEMENT_0082
tampered/character_replace/bank_statement_BANK_STATEMENT_0082_tampered.pdf,tampered,character_replace,bank_statement,BANK_STATEMENT_0082
tampered/spacing_alter/bank_statement_BANK_STATEMENT_0082_tampered.pdf,tampered,spacing_alter,bank_statement,BANK_STATEMENT_0082
tampered/embedding_mismatch/bank_statement_BANK_STATEMENT_0082_tampered.pdf,tampered,embedding_mismatch,bank_statement,BANK_STATEMENT_0082
genuine/vehicle_registration_VEHICLE_REGISTRATION_0083_genuine.pdf,genuine,none,vehicle_registration,VEHICLE_REGISTRATION_0083
tampered/font_change/vehicle_registration_VEHICLE_REGISTRATION_0083_tampered.pdf,tampered,font_change,vehicle_registration,VEHICLE_REGISTRATION_0083
tampered/character_replace/vehicle_registration_VEHICLE_REGISTRATION_0083_tampered.pdf,tampered,character_replace,vehicle_registration,VEHICLE_REGISTRATION_0083
tampered/spacing_alter/vehicle_registration_VEHICLE_REGISTRATION_0083_tampered.pdf,tampered,spacing_alter,vehicle_registration,VEHICLE_REGISTRATION_0083
tampered/embedding_mismatch/vehicle_registration_VEHICLE_REGISTRATION_0083_tampered.pdf,tampered,embedding_mismatch,vehicle_registration,VEHICLE_REGISTRATION_0083
genuine/legal_contract_LEGAL_CONTRACT_0084_genuine.pdf,genuine,none,legal_contract,LEGAL_CONTRACT_0084
tampered/font_change/legal_contract_LEGAL_CONTRACT_0084_tampered.pdf,tampered,font_change,legal_contract,LEGAL_CONTRACT_0084
tampered/character_replace/legal_contract_LEGAL_CONTRACT_0084_tampered.pdf,tampered,character_replace,legal_contract,LEGAL_CONTRACT_0084
tampered/spacing_alter/legal_contract_LEGAL_CONTRACT_0084_tampered.pdf,tampered,spacing_alter,legal_contract,LEGAL_CONTRACT_0084
tampered/embedding_mismatch/legal_contract_LEGAL_CONTRACT_0084_tampered.pdf,tampered,embedding_mismatch,legal_contract,LEGAL_CONTRACT_0084
genuine/vehicle_registration_VEHICLE_REGISTRATION_0085_genuine.pdf,genuine,none,vehicle_registration,VEHICLE_REGISTRATION_0085
tampered/font_change/vehicle_registration_VEHICLE_REGISTRATION_0085_tampered.pdf,tampered,font_change,vehicle_registration,VEHICLE_REGISTRATION_0085
tampered/character_replace/vehicle_registration_VEHICLE_REGISTRATION_0085_tampered.pdf,tampered,character_replace,vehicle_registration,VEHICLE_REGISTRATION_0085
tampered/spacing_alter/vehicle_registration_VEHICLE_REGISTRATION_0085_tampered.pdf,tampered,spacing_alter,vehicle_registration,VEHICLE_REGISTRATION_0085
tampered/embedding_mismatch/vehicle_registration_VEHICLE_REGISTRATION_0085_tampered.pdf,tampered,embedding_mismatch,vehicle_registration,VEHICLE_REGISTRATION_0085
genuine/vehicle_registration_VEHICLE_REGISTRATION_0086_genuine.pdf,genuine,none,vehicle_registration,VEHICLE_REGISTRATION_0086
tampered/font_change/vehicle_registration_VEHICLE_REGISTRATION_0086_tampered.pdf,tampered,font_change,vehicle_registration,VEHICLE_REGISTRATION_0086
tampered/character_replace/vehicle_registration_VEHICLE_REGISTRATION_0086_tampered.pdf,tampered,character_replace,vehicle_registration,VEHICLE_REGISTRATION_0086
tampered/spacing_alter/vehicle_registration_VEHICLE_REGISTRATION_0086_tampered.pdf,tampered,spacing_alter,vehicle_registration,VEHICLE_REGISTRATION_0086
tampered/embedding_mismatch/vehicle_registration_VEHICLE_REGISTRATION_0086_tampered.pdf,tampered,embedding_mismatch,vehicle_registration,VEHICLE_REGISTRATION_0086
genuine/invoice_INVOICE_0087_genuine.pdf,genuine,none,invoice,INVOICE_0087
tampered/font_change/invoice_INVOICE_0087_tampered.pdf,tampered,font_change,invoice,INVOICE_0087
tampered/character_replace/invoice_INVOICE_0087_tampered.pdf,tampered,character_replace,invoice,INVOICE_0087
tampered/spacing_alter/invoice_INVOICE_0087_tampered.pdf,tampered,spacing_alter,invoice,INVOICE_0087
tampered/embedding_mismatch/invoice_INVOICE_0087_tampered.pdf,tampered,embedding_mismatch,invoice,INVOICE_0087
genuine/bank_statement_BANK_STATEMENT_0088_genuine.pdf,genuine,none,bank_statement,BANK_STATEMENT_0088
tampered/font_change/bank_statement_BANK_STATEMENT_0088_tampered.pdf,tampered,font_change,bank_statement,BANK_STATEMENT_0088
tampered/character_replace/bank_statement_BANK_STATEMENT_0088_tampered.pdf,tampered,character_replace,bank_statement,BANK_STATEMENT_0088
tampered/spacing_alter/bank_statement_BANK_STATEMENT_0088_tampered.pdf,tampered,spacing_alter,bank_statement,BANK_STATEMENT_0088
tampered/embedding_mismatch/bank_statement_BANK_STATEMENT_0088_tampered.pdf,tampered,embedding_mismatch,bank_statement,BANK_STATEMENT_0088
genuine/legal_contract_LEGAL_CONTRACT_0089_genuine.pdf,genuine,none,legal_contract,LEGAL_CONTRACT_0089
tampered/font_change/legal_contract_LEGAL_CONTRACT_0089_tampered.pdf,tampered,font_change,legal_contract,LEGAL_CONTRACT_0089
tampered/character_replace/legal_contract_LEGAL_CONTRACT_0089_tampered.pdf,tampered,character_replace,legal_contract,LEGAL_CONTRACT_0089
tampered/spacing_alter/legal_contract_LEGAL_CONTRACT_0089_tampered.pdf,tampered,spacing_alter,legal_contract,LEGAL_CONTRACT_0089
tampered/embedding_mismatch/legal_contract_LEGAL_CONTRACT_0089_tampered.pdf,tampered,embedding_mismatch,legal_contract,LEGAL_CONTRACT_0089
genuine/legal_contract_LEGAL_CONTRACT_0090_genuine.pdf,genuine,none,legal_contract,LEGAL_CONTRACT_0090
tampered/font_change/legal_contract_LEGAL_CONTRACT_0090_tampered.pdf,tampered,font_change,legal_contract,LEGAL_CONTRACT_0090
tampered/character_replace/legal_contract_LEGAL_CONTRACT_0090_tampered.pdf,tampered,character_replace,legal_contract,LEGAL_CONTRACT_0090
tampered/spacing_alter/legal_contract_LEGAL_CONTRACT_0090_tampered.pdf,tampered,spacing_alter,legal_contract,LEGAL_CONTRACT_0090
tampered/embedding_mismatch/legal_contract_LEGAL_CONTRACT_0090_tampered.pdf,tampered,embedding_mismatch,legal_contract,LEGAL_CONTRACT_0090
genuine/bank_statement_BANK_STATEMENT_0091_genuine.pdf,genuine,none,bank_statement,BANK_STATEMENT_0091
tampered/font_change/bank_statement_BANK_STATEMENT_0091_tampered.pdf,tampered,font_change,bank_statement,BANK_STATEMENT_0091
tampered/character_replace/bank_statement_BANK_STATEMENT_0091_tampered.pdf,tampered,character_replace,bank_statement,BANK_STATEMENT_0091
tampered/spacing_alter/bank_statement_BANK_STATEMENT_0091_tampered.pdf,tampered,spacing_alter,bank_statement,BANK_STATEMENT_0091
tampered/embedding_mismatch/bank_statement_BANK_STATEMENT_0091_tampered.pdf,tampered,embedding_mismatch,bank_statement,BANK_STATEMENT_0091
genuine/academic_certificate_ACADEMIC_CERTIFICATE_0092_genuine.pdf,genuine,none,academic_certificate,ACADEMIC_CERTIFICATE_0092
tampered/font_change/academic_certificate_ACADEMIC_CERTIFICATE_0092_tampered.pdf,tampered,font_change,academic_certificate,ACADEMIC_CERTIFICATE_0092
tampered/character_replace/academic_certificate_ACADEMIC_CERTIFICATE_0092_tampered.pdf,tampered,character_replace,academic_certificate,ACADEMIC_CERTIFICATE_0092
tampered/spacing_alter/academic_certificate_ACADEMIC_CERTIFICATE_0092_tampered.pdf,tampered,spacing_alter,academic_certificate,ACADEMIC_CERTIFICATE_0092
tampered/embedding_mismatch/academic_certificate_ACADEMIC_CERTIFICATE_0092_tampered.pdf,tampered,embedding_mismatch,academic_certificate,ACADEMIC_CERTIFICATE_0092
genuine/legal_contract_LEGAL_CONTRACT_0093_genuine.pdf,genuine,none,legal_contract,LEGAL_CONTRACT_0093
tampered/font_change/legal_contract_LEGAL_CONTRACT_0093_tampered.pdf,tampered,font_change,legal_contract,LEGAL_CONTRACT_0093
tampered/character_replace/legal_contract_LEGAL_CONTRACT_0093_tampered.pdf,tampered,character_replace,legal_contract,LEGAL_CONTRACT_0093
tampered/spacing_alter/legal_contract_LEGAL_CONTRACT_0093_tampered.pdf,tampered,spacing_alter,legal_contract,LEGAL_CONTRACT_0093
tampered/embedding_mismatch/legal_contract_LEGAL_CONTRACT_0093_tampered.pdf,tampered,embedding_mismatch,legal_contract,LEGAL_CONTRACT_0093
genuine/bank_statement_BANK_STATEMENT_0094_genuine.pdf,genuine,none,bank_statement,BANK_STATEMENT_0094
tampered/font_change/bank_statement_BANK_STATEMENT_0094_tampered.pdf,tampered,font_change,bank_statement,BANK_STATEMENT_0094
tampered/character_replace/bank_statement_BANK_STATEMENT_0094_tampered.pdf,tampered,character_replace,bank_statement,BANK_STATEMENT_0094
tampered/spacing_alter/bank_statement_BANK_STATEMENT_0094_tampered.pdf,tampered,spacing_alter,bank_statement,BANK_STATEMENT_0094
tampered/embedding_mismatch/bank_statement_BANK_STATEMENT_0094_tampered.pdf,tampered,embedding_mismatch,bank_statement,BANK_STATEMENT_0094
genuine/invoice_INVOICE_0095_genuine.pdf,genuine,none,invoice,INVOICE_0095
tampered/font_change/invoice_INVOICE_0095_tampered.pdf,tampered,font_change,invoice,INVOICE_0095
tampered/character_replace/invoice_INVOICE_0095_tampered.pdf,tampered,character_replace,invoice,INVOICE_0095
tampered/spacing_alter/invoice_INVOICE_0095_tampered.pdf,tampered,spacing_alter,invoice,INVOICE_0095
tampered/embedding_mismatch/invoice_INVOICE_0095_tampered.pdf,tampered,embedding_mismatch,invoice,INVOICE_0095
genuine/academic_certificate_ACADEMIC_CERTIFICATE_0096_genuine.pdf,genuine,none,academic_certificate,ACADEMIC_CERTIFICATE_0096
tampered/font_change/academic_certificate_ACADEMIC_CERTIFICATE_0096_tampered.pdf,tampered,font_change,academic_certificate,ACADEMIC_CERTIFICATE_0096
tampered/character_replace/academic_certificate_ACADEMIC_CERTIFICATE_0096_tampered.pdf,tampered,character_replace,academic_certificate,ACADEMIC_CERTIFICATE_0096
tampered/spacing_alter/academic_certificate_ACADEMIC_CERTIFICATE_0096_tampered.pdf,tampered,spacing_alter,academic_certificate,ACADEMIC_CERTIFICATE_0096
tampered/embedding_mismatch/academic_certificate_ACADEMIC_CERTIFICATE_0096_tampered.pdf,tampered,embedding_mismatch,academic_certificate,ACADEMIC_CERTIFICATE_0096
genuine/vehicle_registration_VEHICLE_REGISTRATION_0097_genuine.pdf,genuine,none,vehicle_registration,VEHICLE_REGISTRATION_0097
tampered/font_change/vehicle_registration_VEHICLE_REGISTRATION_0097_tampered.pdf,tampered,font_change,vehicle_registration,VEHICLE_REGISTRATION_0097
tampered/character_replace/vehicle_registration_VEHICLE_REGISTRATION_0097_tampered.pdf,tampered,character_replace,vehicle_registration,VEHICLE_REGISTRATION_0097
tampered/spacing_alter/vehicle_registration_VEHICLE_REGISTRATION_0097_tampered.pdf,tampered,spacing_alter,vehicle_registration,VEHICLE_REGISTRATION_0097
tampered/embedding_mismatch/vehicle_registration_VEHICLE_REGISTRATION_0097_tampered.pdf,tampered,embedding_mismatch,vehicle_registration,VEHICLE_REGISTRATION_0097
genuine/invoice_INVOICE_0098_genuine.pdf,genuine,none,invoice,INVOICE_0098
tampered/font_change/invoice_INVOICE_0098_tampered.pdf,tampered,font_change,invoice,INVOICE_0098
tampered/character_replace/invoice_INVOICE_0098_tampered.pdf,tampered,character_replace,invoice,INVOICE_0098
tampered/spacing_alter/invoice_INVOICE_0098_tampered.pdf,tampered,spacing_alter,invoice,INVOICE_0098
tampered/embedding_mismatch/invoice_INVOICE_0098_tampered.pdf,tampered,embedding_mismatch,invoice,INVOICE_0098
genuine/bank_statement_BANK_STATEMENT_0099_genuine.pdf,genuine,none,bank_statement,BANK_STATEMENT_0099
tampered/font_change/bank_statement_BANK_STATEMENT_0099_tampered.pdf,tampered,font_change,bank_statement,BANK_STATEMENT_0099
tampered/character_replace/bank_statement_BANK_STATEMENT_0099_tampered.pdf,tampered,character_replace,bank_statement,BANK_STATEMENT_0099
tampered/spacing_alter/bank_statement_BANK_STATEMENT_0099_tampered.pdf,tampered,spacing_alter,bank_statement,BANK_STATEMENT_0099
tampered/embedding_mismatch/bank_statement_BANK_STATEMENT_0099_tampered.pdf,tampered,embedding_mismatch,bank_statement,BANK_STATEMENT_0099
genuine/invoice_INVOICE_0100_genuine.pdf,genuine,none,invoice,INVOICE_0100
tampered/font_change/invoice_INVOICE_0100_tampered.pdf,tampered,font_change,invoice,INVOICE_0100
tampered/character_replace/invoice_INVOICE_0100_tampered.pdf,tampered,character_replace,invoice,INVOICE_0100
tampered/spacing_alter/invoice_INVOICE_0100_tampered.pdf,tampered,spacing_alter,invoice,INVOICE_0100
tampered/embedding_mismatch/invoice_INVOICE_0100_tampered.pdf,tampered,embedding_mismatch,invoice,INVOICE_0100
genuine/invoice_INVOICE_0101_genuine.pdf,genuine,none,invoice,INVOICE_0101
tampered/font_change/invoice_INVOICE_0101_tampered.pdf,tampered,font_change,invoice,INVOICE_0101
tampered/character_replace/invoice_INVOICE_0101_tampered.pdf,tampered,character_replace,invoice,INVOICE_0101
tampered/spacing_alter/invoice_INVOICE_0101_tampered.pdf,tampered,spacing_alter,invoice,INVOICE_0101
tampered/embedding_mismatch/invoice_INVOICE_0101_tampered.pdf,tampered,embedding_mismatch,invoice,INVOICE_0101
genuine/legal_contract_LEGAL_CONTRACT_0102_genuine.pdf,genuine,none,legal_contract,LEGAL_CONTRACT_0102
tampered/font_change/legal_contract_LEGAL_CONTRACT_0102_tampered.pdf,tampered,font_change,legal_contract,LEGAL_CONTRACT_0102
tampered/character_replace/legal_contract_LEGAL_CONTRACT_0102_tampered.pdf,tampered,character_replace,legal_contract,LEGAL_CONTRACT_0102
tampered/spacing_alter/legal_contract_LEGAL_CONTRACT_0102_tampered.pdf,tampered,spacing_alter,legal_contract,LEGAL_CONTRACT_0102
tampered/embedding_mismatch/legal_contract_LEGAL_CONTRACT_0102_tampered.pdf,tampered,embedding_mismatch,legal_contract,LEGAL_CONTRACT_0102
genuine/invoice_INVOICE_0103_genuine.pdf,genuine,none,invoice,INVOICE_0103
tampered/font_change/invoice_INVOICE_0103_tampered.pdf,tampered,font_change,invoice,INVOICE_0103
tampered/character_replace/invoice_INVOICE_0103_tampered.pdf,tampered,character_replace,invoice,INVOICE_0103
tampered/spacing_alter/invoice_INVOICE_0103_tampered.pdf,tampered,spacing_alter,invoice,INVOICE_0103
tampered/embedding_mismatch/invoice_INVOICE_0103_tampered.pdf,tampered,embedding_mismatch,invoice,INVOICE_0103
genuine/academic_certificate_ACADEMIC_CERTIFICATE_0104_genuine.pdf,genuine,none,academic_certificate,ACADEMIC_CERTIFICATE_0104
tampered/font_change/academic_certificate_ACADEMIC_CERTIFICATE_0104_tampered.pdf,tampered,font_change,academic_certificate,ACADEMIC_CERTIFICATE_0104
tampered/character_replace/academic_certificate_ACADEMIC_CERTIFICATE_0104_tampered.pdf,tampered,character_replace,academic_certificate,ACADEMIC_CERTIFICATE_0104
tampered/spacing_alter/academic_certificate_ACADEMIC_CERTIFICATE_0104_tampered.pdf,tampered,spacing_alter,academic_certificate,ACADEMIC_CERTIFICATE_0104
tampered/embedding_mismatch/academic_certificate_ACADEMIC_CERTIFICATE_0104_tampered.pdf,tampered,embedding_mismatch,academic_certificate,ACADEMIC_CERTIFICATE_0104
genuine/bank_statement_BANK_STATEMENT_0105_genuine.pdf,genuine,none,bank_statement,BANK_STATEMENT_0105
tampered/font_change/bank_statement_BANK_STATEMENT_0105_tampered.pdf,tampered,font_change,bank_statement,BANK_STATEMENT_0105
tampered/character_replace/bank_statement_BANK_STATEMENT_0105_tampered.pdf,tampered,character_replace,bank_statement,BANK_STATEMENT_0105
tampered/spacing_alter/bank_statement_BANK_STATEMENT_0105_tampered.pdf,tampered,spacing_alter,bank_statement,BANK_STATEMENT_0105
tampered/embedding_mismatch/bank_statement_BANK_STATEMENT_0105_tampered.pdf,tampered,embedding_mismatch,bank_statement,BANK_STATEMENT_0105
genuine/bank_statement_BANK_STATEMENT_0106_genuine.pdf,genuine,none,bank_statement,BANK_STATEMENT_0106
tampered/font_change/bank_statement_BANK_STATEMENT_0106_tampered.pdf,tampered,font_change,bank_statement,BANK_STATEMENT_0106
tampered/character_replace/bank_statement_BANK_STATEMENT_0106_tampered.pdf,tampered,character_replace,bank_statement,BANK_STATEMENT_0106
tampered/spacing_alter/bank_statement_BANK_STATEMENT_0106_tampered.pdf,tampered,spacing_alter,bank_statement,BANK_STATEMENT_0106
tampered/embedding_mismatch/bank_statement_BANK_STATEMENT_0106_tampered.pdf,tampered,embedding_mismatch,bank_statement,BANK_STATEMENT_0106
genuine/academic_certificate_ACADEMIC_CERTIFICATE_0107_genuine.pdf,genuine,none,academic_certificate,ACADEMIC_CERTIFICATE_0107
tampered/font_change/academic_certificate_ACADEMIC_CERTIFICATE_0107_tampered.pdf,tampered,font_change,academic_certificate,ACADEMIC_CERTIFICATE_0107
tampered/character_replace/academic_certificate_ACADEMIC_CERTIFICATE_0107_tampered.pdf,tampered,character_replace,academic_certificate,ACADEMIC_CERTIFICATE_0107
tampered/spacing_alter/academic_certificate_ACADEMIC_CERTIFICATE_0107_tampered.pdf,tampered,spacing_alter,academic_certificate,ACADEMIC_CERTIFICATE_0107
tampered/embedding_mismatch/academic_certificate_ACADEMIC_CERTIFICATE_0107_tampered.pdf,tampered,embedding_mismatch,academic_certificate,ACADEMIC_CERTIFICATE_0107
genuine/vehicle_registration_VEHICLE_REGISTRATION_0108_genuine.pdf,genuine,none,vehicle_registration,VEHICLE_REGISTRATION_0108
tampered/font_change/vehicle_registration_VEHICLE_REGISTRATION_0108_tampered.pdf,tampered,font_change,vehicle_registration,VEHICLE_REGISTRATION_0108
tampered/character_replace/vehicle_registration_VEHICLE_REGISTRATION_0108_tampered.pdf,tampered,character_replace,vehicle_registration,VEHICLE_REGISTRATION_0108
tampered/spacing_alter/vehicle_registration_VEHICLE_REGISTRATION_0108_tampered.pdf,tampered,spacing_alter,vehicle_registration,VEHICLE_REGISTRATION_0108
tampered/embedding_mismatch/vehicle_registration_VEHICLE_REGISTRATION_0108_tampered.pdf,tampered,embedding_mismatch,vehicle_registration,VEHICLE_REGISTRATION_0108
genuine/invoice_INVOICE_0109_genuine.pdf,genuine,none,invoice,INVOICE_0109
tampered/font_change/invoice_INVOICE_0109_tampered.pdf,tampered,font_change,invoice,INVOICE_0109
tampered/character_replace/invoice_INVOICE_0109_tampered.pdf,tampered,character_replace,invoice,INVOICE_0109
tampered/spacing_alter/invoice_INVOICE_0109_tampered.pdf,tampered,spacing_alter,invoice,INVOICE_0109
tampered/embedding_mismatch/invoice_INVOICE_0109_tampered.pdf,tampered,embedding_mismatch,invoice,INVOICE_0109
genuine/vehicle_registration_VEHICLE_REGISTRATION_0110_genuine.pdf,genuine,none,vehicle_registration,VEHICLE_REGISTRATION_0110
tampered/font_change/vehicle_registration_VEHICLE_REGISTRATION_0110_tampered.pdf,tampered,font_change,vehicle_registration,VEHICLE_REGISTRATION_0110
tampered/character_replace/vehicle_registration_VEHICLE_REGISTRATION_0110_tampered.pdf,tampered,character_replace,vehicle_registration,VEHICLE_REGISTRATION_0110
tampered/spacing_alter/vehicle_registration_VEHICLE_REGISTRATION_0110_tampered.pdf,tampered,spacing_alter,vehicle_registration,VEHICLE_REGISTRATION_0110
tampered/embedding_mismatch/vehicle_registration_VEHICLE_REGISTRATION_0110_tampered.pdf,tampered,embedding_mismatch,vehicle_registration,VEHICLE_REGISTRATION_0110
genuine/bank_statement_BANK_STATEMENT_0111_genuine.pdf,genuine,none,bank_statement,BANK_STATEMENT_0111
tampered/font_change/bank_statement_BANK_STATEMENT_0111_tampered.pdf,tampered,font_change,bank_statement,BANK_STATEMENT_0111
tampered/character_replace/bank_statement_BANK_STATEMENT_0111_tampered.pdf,tampered,character_replace,bank_statement,BANK_STATEMENT_0111
tampered/spacing_alter/bank_statement_BANK_STATEMENT_0111_tampered.pdf,tampered,spacing_alter,bank_statement,BANK_STATEMENT_0111
tampered/embedding_mismatch/bank_statement_BANK_STATEMENT_0111_tampered.pdf,tampered,embedding_mismatch,bank_statement,BANK_STATEMENT_0111
genuine/academic_certificate_ACADEMIC_CERTIFICATE_0112_genuine.pdf,genuine,none,academic_certificate,ACADEMIC_CERTIFICATE_0112
tampered/font_change/academic_certificate_ACADEMIC_CERTIFICATE_0112_tampered.pdf,tampered,font_change,academic_certificate,ACADEMIC_CERTIFICATE_0112
tampered/character_replace/academic_certificate_ACADEMIC_CERTIFICATE_0112_tampered.pdf,tampered,character_replace,academic_certificate,ACADEMIC_CERTIFICATE_0112
tampered/spacing_alter/academic_certificate_ACADEMIC_CERTIFICATE_0112_tampered.pdf,tampered,spacing_alter,academic_certificate,ACADEMIC_CERTIFICATE_0112
tampered/embedding_mismatch/academic_certificate_ACADEMIC_CERTIFICATE_0112_tampered.pdf,tampered,embedding_mismatch,academic_certificate,ACADEMIC_CERTIFICATE_0112
genuine/bank_statement_BANK_STATEMENT_0113_genuine.pdf,genuine,none,bank_statement,BANK_STATEMENT_0113
tampered/font_change/bank_statement_BANK_STATEMENT_0113_tampered.pdf,tampered,font_change,bank_statement,BANK_STATEMENT_0113
tampered/character_replace/bank_statement_BANK_STATEMENT_0113_tampered.pdf,tampered,character_replace,bank_statement,BANK_STATEMENT_0113
tampered/spacing_alter/bank_statement_BANK_STATEMENT_0113_tampered.pdf,tampered,spacing_alter,bank_statement,BANK_STATEMENT_0113
tampered/embedding_mismatch/bank_statement_BANK_STATEMENT_0113_tampered.pdf,tampered,embedding_mismatch,bank_statement,BANK_STATEMENT_0113
genuine/legal_contract_LEGAL_CONTRACT_0114_genuine.pdf,genuine,none,legal_contract,LEGAL_CONTRACT_0114
tampered/font_change/legal_contract_LEGAL_CONTRACT_0114_tampered.pdf,tampered,font_change,legal_contract,LEGAL_CONTRACT_0114
tampered/character_replace/legal_contract_LEGAL_CONTRACT_0114_tampered.pdf,tampered,character_replace,legal_contract,LEGAL_CONTRACT_0114
tampered/spacing_alter/legal_contract_LEGAL_CONTRACT_0114_tampered.pdf,tampered,spacing_alter,legal_contract,LEGAL_CONTRACT_0114
tampered/embedding_mismatch/legal_contract_LEGAL_CONTRACT_0114_tampered.pdf,tampered,embedding_mismatch,legal_contract,LEGAL_CONTRACT_0114
genuine/academic_certificate_ACADEMIC_CERTIFICATE_0115_genuine.pdf,genuine,none,academic_certificate,ACADEMIC_CERTIFICATE_0115
tampered/font_change/academic_certificate_ACADEMIC_CERTIFICATE_0115_tampered.pdf,tampered,font_change,academic_certificate,ACADEMIC_CERTIFICATE_0115
tampered/character_replace/academic_certificate_ACADEMIC_CERTIFICATE_0115_tampered.pdf,tampered,character_replace,academic_certificate,ACADEMIC_CERTIFICATE_0115
tampered/spacing_alter/academic_certificate_ACADEMIC_CERTIFICATE_0115_tampered.pdf,tampered,spacing_alter,academic_certificate,ACADEMIC_CERTIFICATE_0115
tampered/embedding_mismatch/academic_certificate_ACADEMIC_CERTIFICATE_0115_tampered.pdf,tampered,embedding_mismatch,academic_certificate,ACADEMIC_CERTIFICATE_0115
genuine/vehicle_registration_VEHICLE_REGISTRATION_0116_genuine.pdf,genuine,none,vehicle_registration,VEHICLE_REGISTRATION_0116
tampered/font_change/vehicle_registration_VEHICLE_REGISTRATION_0116_tampered.pdf,tampered,font_change,vehicle_registration,VEHICLE_REGISTRATION_0116
tampered/character_replace/vehicle_registration_VEHICLE_REGISTRATION_0116_tampered.pdf,tampered,character_replace,vehicle_registration,VEHICLE_REGISTRATION_0116
tampered/spacing_alter/vehicle_registration_VEHICLE_REGISTRATION_0116_tampered.pdf,tampered,spacing_alter,vehicle_registration,VEHICLE_REGISTRATION_0116
tampered/embedding_mismatch/vehicle_registration_VEHICLE_REGISTRATION_0116_tampered.pdf,tampered,embedding_mismatch,vehicle_registration,VEHICLE_REGISTRATION_0116
genuine/invoice_INVOICE_0117_genuine.pdf,genuine,none,invoice,INVOICE_0117
tampered/font_change/invoice_INVOICE_0117_tampered.pdf,tampered,font_change,invoice,INVOICE_0117
tampered/character_replace/invoice_INVOICE_0117_tampered.pdf,tampered,character_replace,invoice,INVOICE_0117
tampered/spacing_alter/invoice_INVOICE_0117_tampered.pdf,tampered,spacing_alter,invoice,INVOICE_0117
tampered/embedding_mismatch/invoice_INVOICE_0117_tampered.pdf,tampered,embedding_mismatch,invoice,INVOICE_0117
genuine/vehicle_registration_VEHICLE_REGISTRATION_0118_genuine.pdf,genuine,none,vehicle_registration,VEHICLE_REGISTRATION_0118
tampered/font_change/vehicle_registration_VEHICLE_REGISTRATION_0118_tampered.pdf,tampered,font_change,vehicle_registration,VEHICLE_REGISTRATION_0118
tampered/character_replace/vehicle_registration_VEHICLE_REGISTRATION_0118_tampered.pdf,tampered,character_replace,vehicle_registration,VEHICLE_REGISTRATION_0118
tampered/spacing_alter/vehicle_registration_VEHICLE_REGISTRATION_0118_tampered.pdf,tampered,spacing_alter,vehicle_registration,VEHICLE_REGISTRATION_0118
tampered/embedding_mismatch/vehicle_registration_VEHICLE_REGISTRATION_0118_tampered.pdf,tampered,embedding_mismatch,vehicle_registration,VEHICLE_REGISTRATION_0118
genuine/vehicle_registration_VEHICLE_REGISTRATION_0119_genuine.pdf,genuine,none,vehicle_registration,VEHICLE_REGISTRATION_0119
tampered/font_change/vehicle_registration_VEHICLE_REGISTRATION_0119_tampered.pdf,tampered,font_change,vehicle_registration,VEHICLE_REGISTRATION_0119
tampered/character_replace/vehicle_registration_VEHICLE_REGISTRATION_0119_tampered.pdf,tampered,character_replace,vehicle_registration,VEHICLE_REGISTRATION_0119
tampered/spacing_alter/vehicle_registration_VEHICLE_REGISTRATION_0119_tampered.pdf,tampered,spacing_alter,vehicle_registration,VEHICLE_REGISTRATION_0119
tampered/embedding_mismatch/vehicle_registration_VEHICLE_REGISTRATION_0119_tampered.pdf,tampered,embedding_mismatch,vehicle_registration,VEHICLE_REGISTRATION_0119
genuine/academic_certificate_ACADEMIC_CERTIFICATE_0120_genuine.pdf,genuine,none,academic_certificate,ACADEMIC_CERTIFICATE_0120
tampered/font_change/academic_certificate_ACADEMIC_CERTIFICATE_0120_tampered.pdf,tampered,font_change,academic_certificate,ACADEMIC_CERTIFICATE_0120
tampered/character_replace/academic_certificate_ACADEMIC_CERTIFICATE_0120_tampered.pdf,tampered,character_replace,academic_certificate,ACADEMIC_CERTIFICATE_0120
tampered/spacing_alter/academic_certificate_ACADEMIC_CERTIFICATE_0120_tampered.pdf,tampered,spacing_alter,academic_certificate,ACADEMIC_CERTIFICATE_0120
tampered/embedding_mismatch/academic_certificate_ACADEMIC_CERTIFICATE_0120_tampered.pdf,tampered,embedding_mismatch,academic_certificate,ACADEMIC_CERTIFICATE_0120
genuine/bank_statement_BANK_STATEMENT_0121_genuine.pdf,genuine,none,bank_statement,BANK_STATEMENT_0121
